Queen Maud Land,.aq,.no,2024 Antarctica heat wave,20th meridian west,45th meridian east,Aboa (research station),Adélie Land,Alboran Island,Alfred Ritscher,Alhucemas Islands,Amundsen's South Pole expedition,Anguilla,Antarctic English,Antarctic Peninsula,Antarctic Plateau,Antarctic Protected Area,Antarctic Treaty,Antarctic Treaty System,Antarctic field camps,Antarctic flora,Antarctic floristic kingdom,Antarctic gateway cities,Antarctic ice sheet,Antarctic krill,Antarctic microorganism,Antarctic petrel,Antarctic realm,Antarctic sea ice,Antarctica,Antarctica Day,Antarctica Weather Danger Classification,Antarctica during World War II,Argentina,Argentine Antarctica,Aruba,Ascension Island,Atmospheric sciences,Australian Antarctic Territory,Azores,Banc du Geyser,Bassas da India,Battlefield 2042,Baudouin of Belgium,Belgian Antarctic Program,Bermuda,Bonaire,Bouvet Island,Brazilian Antarctica,British Antarctic Territory,British Virgin Islands,Bryophyte,Børge Brende,COVID-19 pandemic in Antarctica,Caird Coast,Canary Islands,Cape Town,Caribbean Netherlands,Cayman Islands,Central Intelligence Agency,Ceuta,Chafarinas Islands,Chilean Antarctic Territory,Christen Christensen (shipowner),Circular sector,Climate change in Antarctica,Climate of Antarctica,Clipperton Island,Coats Land,Collectivity of Saint Martin,Colonization of Antarctica,Constitutional monarchy,Cosmonaut Sea,Council of Managers of National Antarctic Programs,Country code top-level domain,Crabeater seal,Crime in Antarctica,Crozet Islands,Crystallinity,Curaçao,DROMLAN,Dakshin Gangotri,Demilitarised zone,Demographics of Antarctica,Dependencies of Norway,Dependent territory,Dome Fuji,Dome Fuji Station,Douglas Mawson,Dronning Mauds Land (gruppe),Drygalski Mountains,Earth's magnetic field,East Antarctic Ice Sheet,East Antarctic Shield,East Antarctica,Economy of Antarctica,Emperor penguin,Encyclopædia Britannica,Enderby Land,Ernest Shackleton,Europa Island,Extreme points of Antarctica,Fabian Gottlieb von Bellingshausen,Falkland Islands,Faroe Islands,Finn Lützow-Holm,Firefighting in Antarctica,Fjord,Flag of Antarctica,Food in Antarctica,French Guiana,French Polynesia,French Southern and Antarctic Lands,Geodesy,Geography of Antarctica,Geography of Queen Maud Land,Geology of Antarctica,Geomorphology,George V Land,Germany,Glaciology,Glorioso Islands,Gneiss,Gondwana,Governorate of Terra Australis,Grand Duchy of Flandrensis,Granite,Gravimetry,Greenhouse gas,Greenland,Guadeloupe,Haakon VII of Norway,Harald V,Harald V of Norway,Heimefront Range,Heroic Age of Antarctic Exploration,Himalayas,History of Antarctica,Hjalmar Riiser-Larsen,ISBN (identifier),ISO 3166,ISO 3166-2:AQ,Index of Antarctica-related articles,India,International Geophysical Year,Invasion biology terminology,Ionosphere,Ivar Tollefsen,James Clark Ross,Jan Mayen,Jan Petersen (politician),Japan,Jens Stoltenberg,Jinnah Antarctic Station,Juan de Nova Island,Jøkulkyrkja,Kaiser Wilhelm II Land,Kazakhstan,Kemp Land,Kerguelen Islands,King Haakon VII Sea,Knut Arild Hareide,Kohnen,Lake CECs,Lake Vostok,Lars Christensen,Lars Christensen (explorer),Lazarev Sea,Leopard seal,Lichen,Limnology,List of Antarctic and subantarctic islands,List of Antarctic expeditions,List of Antarctic ice shelves,List of Ultras of Antarctica,List of birds of Antarctica,List of glaciers in the Antarctic,List of mammals of Antarctica,List of rivers of Antarctica,List of volcanoes in Antarctica,List of years in Antarctica,MS Schwabenland (1925),Mac. Robertson Land,Madeira,Maitri (research station),Marie Byrd Land,Martinique,Maud of Wales,Mayotte,McMurdo Sound,Melilla,Mercer Lake (Antarctica),Microbiology,Midwinter Day,Military activity in the Antarctic,Ministry of Justice and Public Security,Ministry of Justice and the Police (Norway),Ministry of the Environment (Norway),Monarchy of Norway,Montserrat,Mühlig-Hofmann Mountains,Namesake,National Antarctic Program,Neumayer Station III,New Caledonia,New Swabia,Nordenskiöld Base,Norway,Norwegian Climate and Pollution Agency,Norwegian Institute for Air Research,Norwegian Ministry of Justice and the Police,Norwegian Ministry of the Environment,Norwegian Polar Institute,Norwegian language,Norwegian–British–Swedish Antarctic Expedition,Novolazarevskaya Station,Nuclear power,Nunatak,Oates Land,Orvin Mountains,Oslo,Pan-African orogeny,Peter I Island,Pitcairn Islands,Plateau Station,Plazas de Soberanía,Precambrian,Prince Harald Coast,Prince Olav Coast,Princess Astrid Coast,Princess Elisabeth Antarctica,Princess Elizabeth Land,Princess Martha Coast,Princess Ragnhild Coast,Procedural law,Queen Elizabeth Land,Queen Mary Land,Queen Maud Mountains,Queen Sonja of Norway,Religion in Antarctica,Research stations in Antarctica,Research stations in Queen Maud Land,Richard E. Byrd,Richard Evelyn Byrd,Ridge A,Riiser-Larsen Sea,Roald Amundsen,Robert Falcon Scott,Ross Dependency,Ross Sea,Ross seal,Russia,Réunion,SANAE,SANAE IV,Saba (island),Saint Barthélemy,Saint Helena,"Saint Helena, Ascension and Tristan da Cunha",Saint Paul and Amsterdam Islands,Saint Pierre and Miquelon,Scattered Islands in the Indian Ocean,Search and rescue,Sector principle,Sedimentary rock,Seismology,Showa Station (Antarctica),Sint Eustatius,Sint Maarten,Sixth Norwegian Antarctic Expedition,Snow petrel,South Africa,South Georgia and the South Sandwich Islands,South Pole,South magnetic pole,South polar skua,Southern Ocean,Sovereign state,Sovereignty,Soviet Antarctic Expedition,Soviet Union,Statistics Norway,Store norske leksikon,Svalbard,Svalbard Treaty,Svalbard and Jan Mayen,Svarthamaren Mountain,Swastika,Sør Rondane Mountains,Telecommunications in Antarctica,Terra nullius,Territorial claims in Antarctica,The Thing (1982 film),The World Factbook,Time in Antarctica,Tor (research station),Tourism in Antarctica,Transport in Antarctica,Tristan da Cunha,Troll (research station),Troll Airfield,Tromelin Island,Tundra,Turks and Caicos Islands,Ui-te-Rangiora,Uruguayan Antarctica,Velez Islands,Vesleskarvet,Viggo Widerøe,Volcanic rock,Wallis and Futuna,Wasa (research station),Weddell Sea,Weddell seal,West Antarctic Ice Sheet,West Antarctica,Westarctica,Whaling in Norway,Wildlife of Antarctica,Wilkes Land,Wohlthat Mountains,Women in Antarctica,World War II,Yamato Yukihara,Year,Zero emission,Île Amsterdam,Île Saint-Paul
.aq,.ac,.ad,.ae,.af,.ag,.ai,.al,.am,.an,.ao,.ar,.as,.at,.au,.aw,.ax,.az,.ba,.bb,.bd,.be,.bf,.bg,.bh,.bi,.bj,.bl,.bm,.bn,.bo,.bq,.br,.bs,.bt,.bv,.bw,.by,.bz,.ca,.cc,.cd,.cf,.cg,.ch,.ci,.ck,.cl,.cm,.cn,.co,.cr,.cs,.cu,.cv,.cw,.cx,.cy,.cz,.dd,.de,.dj,.dk,.dm,.do,.dz,.ec,.ee,.eg,.eh,.er,.es,.et,.eu,.fi,.fj,.fk,.fm,.fo,.fr,.ga,.gb,.gd,.ge,.gf,.gg,.gh,.gi,.gl,.gm,.gn,.gp,.gq,.gr,.gs,.gt,.gu,.gw,.gy,.hk,.hm,.hn,.hr,.ht,.hu,.id,.ie,.il,.im,.in,.io,.iq,.ir,.is,.it,.je,.jm,.jo,.jp,.ke,.kg,.kh,.ki,.km,.kn,.kp,.kr,.kw,.ky,.kz,.la,.lb,.lc,.li,.lk,.lr,.ls,.lt,.lu,.lv,.ly,.ma,.mc,.md,.me,.mf,.mg,.mh,.mk,.ml,.mm,.mn,.mo,.mp,.mq,.mr,.ms,.mt,.mu,.mv,.mw,.mx,.my,.mz,.na,.nc,.ne,.nf,.ng,.ni,.nl,.no,.np,.nr,.nu,.nz,.om,.pa,.pe,.pf,.pg,.ph,.pk,.pl,.pm,.pn,.pr,.ps,.pt,.pw,.py,.qa,.re,.ro,.rs,.ru,.rw,.sa,.sb,.sc,.sd,.se,.sg,.sh,.si,.sj,.sk,.sl,.sm,.sn,.so,.sr,.ss,.st,.su,.sv,.sx,.sy,.sz,.tc,.td,.tf,.tg,.th,.tj,.tk,.tl,.tm,.tn,.to,.tp,.tr,.tt,.tv,.tw,.tz,.ua,.ug,.uk,.um,.us,.uy,.uz,.va,.vc,.ve,.vg,.vi,.vn,.vu,.wf,.ws,.xk,.ye,.yt,.yu,.za,.zm,.zr,.zw,.ευ,.бг,.бел,.ею,.мкд,.мон,.рф,.срб,.укр,.қаз,.հայ,.বাংলা,AlSaudiah,Algeria,Antarctic Treaty,Antarctica,Arabic script,Armenia,Bangladesh,Belarus,Brahmic scripts,Bulgaria,CcTLD,China,Chinese characters,Christchurch,Country code,Country code top-level domain,Cyprus,Cyrillic script,Domain name,Domain name registry,Egypt,Emarat,European Union,Generic top-level domain,Georgia (country),Greece,Heard Island and McDonald Islands,Hong Kong,ISO 3166-1 alpha-2,India,Internationalized country code top-level domain,Internet,Iran,Israel,Japan,Jordan,Kazakhstan,Laos,List of Internet top-level domains,Macau,Malaysia,Misr (domain name),Mongolia,Morocco,North Macedonia,Oman,Pakistan,Palestine,Qaṭar,Russia,Saudi Arabia,Serbia,Simplified Chinese,Singapore,South Korea,Southern Ocean,Sri Lanka,Sudan,Syria,Taiwan,Telecommunications in Antarctica,Thailand,Top-level domain,Traditional Chinese,Tunisia,Ukraine,United Arab Emirates,Writing system,Yemen,ישראל.,المغرب.,اليمن.,سودان.,عمان.,مليسيا.
.no,.ac,.ad,.ae,.af,.ag,.ai,.al,.am,.an,.ao,.aq,.ar,.as,.at,.au,.aw,.ax,.az,.ba,.bb,.bd,.be,.bf,.bg,.bh,.bi,.bj,.bl,.bm,.bn,.bo,.bq,.br,.bs,.bt,.bv,.bw,.by,.bz,.ca,.cc,.cd,.cf,.cg,.ch,.ci,.ck,.cl,.cm,.cn,.co,.com,.cr,.cs,.cu,.cv,.cw,.cx,.cy,.cz,.dd,.de,.dj,.dk,.dm,.do,.dz,.ec,.ee,.eg,.eh,.er,.es,.et,.eu,.fi,.fj,.fk,.fm,.fo,.fr,.ga,.gb,.gd,.ge,.gf,.gg,.gh,.gi,.gl,.gm,.gn,.gp,.gq,.gr,.gs,.gt,.gu,.gw,.gy,.hk,.hm,.hn,.hr,.ht,.hu,.id,.ie,.il,.im,.in,.io,.iq,.ir,.is,.it,.je,.jm,.jo,.jp,.ke,.kg,.kh,.ki,.km,.kn,.kp,.kr,.kw,.ky,.kz,.la,.lb,.lc,.li,.lk,.lr,.ls,.lt,.lu,.lv,.ly,.ma,.mc,.md,.me,.mf,.mg,.mh,.mk,.ml,.mm,.mn,.mo,.mp,.mq,.mr,.ms,.mt,.mu,.mv,.mw,.mx,.my,.mz,.na,.nc,.ne,.nf,.ng,.ni,.nl,.np,.nr,.nu,.nz,.om,.pa,.pe,.pf,.pg,.ph,.pk,.pl,.pm,.pn,.pr,.ps,.pt,.pw,.py,.qa,.re,.ro,.rs,.ru,.rw,.sa,.sb,.sc,.sd,.se,.sg,.sh,.si,.sj,.sk,.sl,.sm,.sn,.so,.sr,.ss,.st,.su,.sv,.sx,.sy,.sz,.tc,.td,.tf,.tg,.th,.tj,.tk,.tl,.tm,.tn,.to,.tp,.tr,.tt,.tv,.tw,.tz,.ua,.ug,.uk,.um,.us,.uy,.uz,.va,.vc,.ve,.vg,.vi,.vn,.vu,.wf,.ws,.xk,.ye,.yt,.yu,.za,.zm,.zr,.zw,.ευ,.бг,.бел,.ею,.мкд,.мон,.рф,.срб,.укр,.қаз,.հայ,.বাংলা,AlSaudiah,Algeria,Arabic script,Armenia,Bangladesh,Belarus,Bergen Municipality,Bouvet Island,Brahmic scripts,Brønnøysund Register Centre,Bulgaria,China,Chinese characters,Country code top-level domain,County municipality (Norway),Cybersquatting,Cyprus,Cyrillic script,DNSSEC,Domain name registrar,Domain name registry,Domain name warehousing,Egypt,Emarat,European Union,Folk high school,Generic top-level domain,Georgia (country),Government Administration Services,Government of Norway,Governor of Svalbard,Greece,Hong Kong,Hyphen,ISO 3166-1 alpha-2,ISO basic Latin alphabet,Inderøy Municipality,India,Information and communications technology,Internationalized country code top-level domain,Internet,Internet Assigned Numbers Authority,Iran,Israel,Jan Mayen,Japan,Jordan,Judiciary of Norway,Kazakhstan,Laos,Latin script,List of Internet top-level domains,List of municipalities of Norway,List of towns and cities in Norway,Macau,Malaysia,Ministry of Education and Research (Norway),Misr (domain name),Mongolia,Morocco,Municipalities of Norway,National Registry (Norway),National identity number (Norway),Nord-Trøndelag,Norid,North Macedonia,Norway,Norwegian Armed Forces,Norwegian Association of Local and Regional Authorities,Norwegian Communications Authority,Norwegian Government Security and Service Organisation,Norwegian Post and Telecommunications Authority,Norwegian Prosecuting Authority,Norwegian Telecommunications Administration,Norwegian Telecommunications Administration Research Institute,Norwegian krone,Norwegian language,Oman,Orkanger,Oslo,Pakistan,Palestine,Pål Spilling,Qaṭar,Russia,SINTEF,Sami language,Sami languages,Saudi Arabia,Second-level domain,Serbia,Simplified Chinese,Singapore,South Korea,Sri Lanka,Sudan,Supreme Court of Norway,Svalbard,Svalbard and Jan Mayen,Syria,Taiwan,Thailand,Top-level domain,Trademark,Traditional Chinese,Trondheim,Trondheim (city),Tunisia,Ukraine,Uninett,United Arab Emirates,University of Oslo,Wayback Machine,Writing system,Yemen,Zone file,À,Á,Ä,Å,Æ,Ç,È,É,Ê,Ñ,Ò,Ó,Ô,Ö,Ø,Ü,Č,Đ,Ń,Ŋ,Š,Ŧ,Ž,ישראל.,المغرب.,اليمن.,سودان.,عمان.,مليسيا.
2024 Antarctica heat wave,1540 European drought,1896 Eastern North America heat wave,1901 eastern United States heat wave,1906 British Isles heatwave,1911 Eastern North America heat wave,1911 United Kingdom heatwave,1934–35 North American drought,1936 North American heat wave,1955 United Kingdom heatwave,1976 British Isles heatwave,1976 European heatwave,1980 United States heat wave,1983–1985 North American drought,1988–1990 North American drought,1990 United Kingdom heatwave,1995 British Isles heatwave,1995 Chicago heat wave,2000 Southern United States heat wave,2000s Australian drought,2001 eastern North America heat wave,2002 Indian heat wave,2003 European heatwave,2006 European heatwave,2006 North American heat wave,2007 Asian heat wave,2007 European heatwave,2007 North American heat wave,2009 southeastern Australia heat wave,2010 Northern Hemisphere heat waves,2011 North American heat wave,2012 North American heat wave,2013 Great Britain and Ireland heatwave,2013 Southeast Asian haze,2014 Swedish heatwave,2015 Indian heat wave,2015 Pakistan heat wave,2016 Indian heat wave,2017 Pakistan heat wave,2018 British Isles heatwave,2018 European heat wave,2018 North American heat wave,2018 Northeast Asia heat wave,2018 heat wave,2019 European heat waves,2019 heat wave in India and Pakistan,2020 droughts and heat waves,2020–2023 North American drought,2021 British Isles heatwave,2021 Western North America heat wave,2021 heat waves,2022 China heat wave,2022 European drought,2022 European heatwaves,2022 India–Pakistan heat wave,2022 Japan heat wave,2022 North American heat waves,2022 Southern Cone heat wave,2022 United Kingdom heatwaves,2022 heat waves,2023 Asia heat wave,2023 Caribbean heat wave,2023 China heat wave,2023 European drought,2023 European heatwaves,2023 Pakistan heat wave,2023 South America heat wave,2023 Western North America heat wave,2023 heat waves,2023–2024 El Niño event,2024 Australia heat wave,2024 European heatwaves,2024 Hajj disaster,2024 Indian heat wave,2024 Japan heatwaves,2024 North America heat waves,2024 Pakistan heat wave,2024 Southeast Asia heat wave,2024 in climate change,2025 European heatwaves,2025 India–Pakistan heat wave,Amundsen–Scott South Pole Station,Angry Summer,Antarctic,Antarctic English,Antarctic Peninsula,Antarctic Protected Area,Antarctic Treaty System,Antarctic field camps,Antarctic flora,Antarctic floristic kingdom,Antarctic gateway cities,Antarctic krill,Antarctic microorganism,Antarctic realm,Antarctic sea ice,Antarctica,Antarctica Day,Antarctica Weather Danger Classification,Antarctica during World War II,Arctic,Atmospheric science,Atmospheric wave,August 2009 Argentine winter heat wave,Australia,Australian flying fox die-offs,Berkeley Earth,COVID-19 pandemic in Antarctica,Climate change,Climate change in Antarctica,Climate of Antarctica,Climatology,Colonization of Antarctica,Cooling center,Council of Managers of National Antarctic Programs,Crime in Antarctica,Demographics of Antarctica,Douglas Mawson,ETH Zurich,East Antarctic Ice Sheet,East Antarctic Shield,East Antarctica,Economy of Antarctica,El Niño,El Niño–Southern Oscillation,Equator,Ernest Shackleton,Extreme points of Antarctica,Feedback,Field research,Firefighting in Antarctica,Flag of Antarctica,Food in Antarctica,Geography of Antarctica,Geology of Antarctica,Geophysics,Heat wave,Heat waves and climate change,Heroic Age of Antarctic Exploration,History of Antarctica,Hyperthermia,ISSN (identifier),Ice sheet,Index of Antarctica-related articles,James Clark Ross,Jonathan Overpeck,July 1757 heatwave,Lake CECs,Lake Vostok,List of Antarctic and subantarctic islands,List of Antarctic expeditions,List of Antarctic ice shelves,List of Indian heat waves,List of Ultras of Antarctica,List of birds of Antarctica,List of droughts,List of glaciers in the Antarctic,List of heat waves,List of mammals of Antarctica,List of rivers of Antarctica,List of volcanoes in Antarctica,List of weather records,List of years in Antarctica,Low-pressure area,March 2012 North American heat wave,Marine heatwave,McMurdo Sound,Mercer Lake (Antarctica),Meteorology,Midwinter Day,Military activity in the Antarctic,National Antarctic Program,New Zealand,Polar vortex,Religion in Antarctica,Research stations in Antarctica,Richard E. Byrd,Ridge A,Roald Amundsen,Robert Falcon Scott,Rome,Ross Sea,School for Environment and Sustainability,Sea level rise,South America,South Pole,South magnetic pole,Southern Cone,Southern Hemisphere,Southern Ocean,Stratosphere,Summer,Telecommunications in Antarctica,Territorial claims in Antarctica,Time in Antarctica,Tourism in Antarctica,Transport in Antarctica,Tundra,Ui-te-Rangiora,"University of California, San Diego",University of Maine,University of Michigan,University of Washington,Vostok Station,Weddell Sea,West Antarctic Ice Sheet,West Antarctica,Wildlife of Antarctica,Winter,Women in Antarctica
20th meridian west,100th meridian east,100th meridian west,105th meridian east,105th meridian west,10th meridian east,10th meridian west,10th parallel north,10th parallel south,110th meridian east,110th meridian west,115th meridian east,115th meridian west,120th meridian east,120th meridian west,125th meridian east,125th meridian west,130th meridian east,130th meridian west,135th meridian east,135th meridian west,140th meridian east,140th meridian west,145th meridian east,145th meridian west,150th meridian east,150th meridian west,155th meridian east,155th meridian west,15th meridian east,15th meridian west,15th parallel north,15th parallel south,160th meridian east,160th meridian west,165th meridian east,165th meridian west,170th meridian east,170th meridian west,175th meridian east,175th meridian west,180th meridian,19th meridian west,20th meridian east,20th parallel north,20th parallel south,21st meridian west,25th meridian east,25th meridian west,25th parallel north,25th parallel south,30th meridian east,30th meridian west,30th parallel north,30th parallel south,35th meridian east,35th meridian west,35th parallel north,35th parallel south,40th meridian east,40th meridian west,40th parallel north,40th parallel south,45th meridian east,45th meridian west,45th parallel north,45th parallel south,45×90 points,50th meridian east,50th meridian west,50th parallel north,50th parallel south,55th meridian east,55th meridian west,55th parallel north,55th parallel south,5th meridian east,5th meridian west,5th parallel north,5th parallel south,60th meridian east,60th meridian west,60th parallel north,60th parallel south,65th meridian east,65th meridian west,65th parallel north,65th parallel south,70th meridian east,70th meridian west,70th parallel north,70th parallel south,75th meridian east,75th meridian west,75th parallel north,75th parallel south,80th meridian east,80th meridian west,80th parallel north,80th parallel south,85th meridian east,85th meridian west,85th parallel north,90th meridian east,90th meridian west,95th meridian east,95th meridian west,Antarctic Circle,Antarctica,Arctic Circle,Arctic Ocean,Atlantic Ocean,British Antarctic Territory,Circle of latitude,Dove Bay,Eastern Hemisphere,Equator,Gamma Island (Greenland),Germania Land,Great ellipse,Greenland,Greenland Sea,IERS Reference Meridian,Iceland,Jokel Bay,Kuhn Island,Latin American Nuclear-Weapon-Free Zone,List of Antarctic territorial claims,Longitude,Meridian (geography),North Pole,Northern Hemisphere,Northwestern Region (Iceland),Norway,Prime Meridian,Queen Maud Land,South Pole,Southern Hemisphere,Southern Ocean,Southern Region (Iceland),Tropic of Cancer,Tropic of Capricorn,United Kingdom,Western Hemisphere,Western Region (Iceland)
